x		y		HR.State		HR		Stab.State		water.d		water.v		walk.speed		b.height		b.mass		gender
100.243		198.634		0		0.000		0		0.000		0.000		1.390		1.752		73.844		1
134.680		198.949		0		0.000		0		0.000		0.000		1.390		1.752		73.844		1
154.033		178.248		0		0.000		0		0.000		0.000		1.390		1.752		73.844		1
193.369		193.156		0		0.000		0		0.000		0.000		1.390		1.752		73.844		1
149.380		143.357		0		0.000		0		0.000		0.000		1.390		1.810		76.111		1
146.308		297.926		0		0.000		0		0.000		0.000		1.390		1.636		70.942		2
99.552		198.303		0		0.000		0		0.000		0.000		1.390		1.793		71.655		2
113.639		187.690		0		0.000		0		0.000		0.000		1.390		1.793		71.655		2
90.699		293.619		0		0.000		0		0.000		0.000		1.390		1.928		89.388		1
193.480		198.205		0		0.000		0		0.000		0.000		1.390		1.760		77.976		2
197.451		198.244		0		0.000		0		0.000		0.000		1.390		1.760		77.976		2
206.681		205.421		0		0.000		0		0.000		0.000		1.390		1.932		90.994		1
77.098		225.739		0		0.000		0		0.000		0.000		1.390		1.748		79.200		2
91.949		174.189		0		0.000		0		0.000		0.000		1.390		1.775		79.806		2
90.314		177.311		0		0.000		0		0.000		0.000		1.390		1.775		79.806		2
197.636		194.074		0		0.000		0		0.000		0.000		1.390		1.775		79.806		2
96.103		316.892		0		0.000		0		0.000		0.000		1.390		1.930		83.510		2
94.167		189.080		0		0.000		0		0.000		0.000		1.390		1.796		88.145		2
106.267		186.609		0		0.000		0		0.000		0.000		1.390		1.796		88.145		2
111.578		186.806		0		0.000		0		0.000		0.000		1.390		1.796		88.145		2
150.655		198.713		0		0.000		0		0.000		0.000		1.390		1.796		88.145		2
209.615		189.046		0		0.000		0		0.000		0.000		1.390		1.927		86.706		2
106.347		182.792		0		0.000		0		0.000		0.000		1.390		1.783		73.995		1
109.380		186.688		0		0.000		0		0.000		0.000		1.390		1.783		73.995		1
186.123		197.791		0		0.000		0		0.000		0.000		1.390		1.783		73.995		1
191.029		194.068		0		0.000		0		0.000		0.000		1.390		1.783		73.995		1
87.253		160.755		0		0.000		0		0.000		0.000		1.390		2.098		108.354		2
97.681		179.582		0		0.000		0		0.000		0.000		1.390		2.098		108.354		2
201.389		194.216		0		0.000		0		0.000		0.000		1.390		2.098		108.354		2
203.837		195.750		0		0.000		0		0.000		0.000		1.390		1.770		78.710		2
82.282		213.622		0		0.000		0		0.000		0.000		1.390		1.634		57.112		2
81.648		215.524		0		0.000		0		0.000		0.000		1.390		1.782		75.900		2
88.365		178.398		0		0.000		0		0.000		0.000		1.390		1.819		74.223		1
99.334		183.099		0		0.000		0		0.000		0.000		1.390		1.819		74.223		1
137.810		182.325		0		0.000		0		0.000		0.000		1.390		1.819		74.223		1
181.795		189.325		0		0.000		0		0.000		0.000		1.390		1.819		74.223		1
183.770		190.043		0		0.000		0		0.000		0.000		1.390		1.819		74.223		1
113.022		184.807		0		0.000		0		0.000		0.000		1.390		1.787		70.601		1
121.520		192.275		0		0.000		0		0.000		0.000		1.390		1.787		70.601		1
175.213		190.165		0		0.000		0		0.000		0.000		1.390		1.787		70.601		1
133.819		251.414		0		0.000		0		0.000		0.000		1.390		1.730		73.584		1
107.764		187.139		0		0.000		0		0.000		0.000		1.390		1.639		56.287		1
113.045		195.440		0		0.000		0		0.000		0.000		1.390		1.639		56.287		1
112.128		187.235		0		0.000		0		0.000		0.000		1.390		1.639		56.287		1
164.469		176.373		0		0.000		0		0.000		0.000		1.390		1.639		56.287		1
148.834		159.623		0		0.000		0		0.000		0.000		1.390		1.639		56.287		1
209.333		184.972		0		0.000		0		0.000		0.000		1.390		1.817		74.519		2
86.610		209.305		0		0.000		0		0.000		0.000		1.390		1.795		75.613		2
85.284		210.231		0		0.000		0		0.000		0.000		1.390		1.812		85.259		1
95.989		312.339		0		0.000		0		0.000		0.000		1.390		1.771		78.837		1
125.381		193.284		0		0.000		0		0.000		0.000		1.390		1.743		82.887		2
187.475		175.567		0		0.000		0		0.000		0.000		1.390		1.743		82.887		2
191.085		190.826		0		0.000		0		0.000		0.000		1.390		1.743		82.887		2
193.617		189.699		0		0.000		0		0.000		0.000		1.390		1.743		82.887		2
193.836		182.737		0		0.000		0		0.000		0.000		1.390		1.743		82.887		2
204.222		180.853		0		0.000		0		0.000		0.000		1.390		1.743		82.887		2
202.758		183.718		0		0.000		0		0.000		0.000		1.390		1.743		82.887		2
207.349		196.162		0		0.000		0		0.000		0.000		1.390		2.097		111.385		1
92.579		182.572		0		0.000		0		0.000		0.000		1.390		1.811		76.794		2
108.689		186.712		0		0.000		0		0.000		0.000		1.375		1.811		76.794		2
110.044		186.199		0		0.000		0		0.000		0.000		1.390		1.811		76.794		2
179.271		189.978		0		0.000		0		0.000		0.000		1.390		1.811		76.794		2
189.209		189.639		0		0.000		0		0.000		0.000		1.390		1.641		72.788		1
187.284		192.563		0		0.000		0		0.000		0.000		1.390		1.641		72.788		1
160.539		288.500		0		0.000		0		0.000		0.000		1.390		1.745		68.185		1
94.693		182.463		0		0.000		0		0.000		0.000		1.390		1.767		79.138		1
101.764		186.475		0		0.000		0		0.000		0.000		1.390		1.767		79.138		1
109.127		182.906		0		0.000		0		0.000		0.000		1.390		1.767		79.138		1
137.499		189.359		0		0.000		0		0.000		0.000		1.390		1.767		79.138		1
189.792		191.350		0		0.000		0		0.000		0.000		1.390		1.767		79.138		1
149.732		294.867		0		0.000		0		0.000		0.000		1.390		1.784		87.032		1
92.459		314.756		0		0.000		0		0.000		0.000		1.390		1.825		82.425		2
91.931		304.017		0		0.000		0		0.000		0.000		1.390		1.637		63.929		1
93.774		173.605		0		0.000		0		0.000		0.000		1.390		1.735		65.574		1
109.355		191.709		0		0.000		0		0.000		0.000		1.390		1.735		65.574		1
184.128		177.256		0		0.000		0		0.000		0.000		1.390		1.735		65.574		1
200.982		182.265		0		0.000		0		0.000		0.000		1.390		1.735		65.574		1
110.581		173.940		0		0.000		0		0.000		0.000		1.390		1.750		67.520		2
110.357		183.704		0		0.000		0		0.000		0.000		1.390		1.750		67.520		2
131.319		170.445		0		0.000		0		0.000		0.000		1.390		1.750		67.520		2
162.446		286.499		0		0.000		0		0.000		0.000		1.390		1.639		62.053		1
88.694		167.146		0		0.000		0		0.000		0.000		1.390		1.771		75.976		1
93.709		177.699		0		0.000		0		0.000		0.000		1.390		1.771		75.976		1
99.413		180.065		0		0.000		0		0.000		0.000		1.390		1.771		75.976		1
138.160		174.986		0		0.000		0		0.000		0.000		1.390		1.771		75.976		1
190.969		181.807		0		0.000		0		0.000		0.000		1.390		1.771		75.976		1
132.098		186.838		0		0.000		0		0.000		0.000		1.390		1.759		81.941		2
190.286		184.925		0		0.000		0		0.000		0.000		1.390		1.759		81.941		2
95.537		161.704		0		0.000		0		0.000		0.000		1.390		1.834		92.416		1
89.069		173.772		0		0.000		0		0.000		0.000		1.390		1.834		92.416		1
100.926		179.209		0		0.000		0		0.000		0.000		1.390		1.834		92.416		1
123.110		177.887		0		0.000		0		0.000		0.000		1.390		1.834		92.416		1
178.799		163.359		0		0.000		0		0.000		0.000		1.390		1.834		92.416		1
189.334		180.714		0		0.000		0		0.000		0.000		1.390		1.834		92.416		1
206.169		185.061		0		0.000		0		0.000		0.000		1.390		1.795		88.223		1
206.787		188.827		0		0.000		0		0.000		0.000		1.390		1.641		59.046		1
86.102		203.718		0		0.000		0		0.000		0.000		1.390		1.731		81.187		1
97.760		176.375		0		0.000		0		0.000		0.000		1.390		1.796		82.401		1
149.993		179.110		0		0.000		0		0.000		0.000		1.390		1.930		85.529		2
191.669		164.060		0		0.000		0		0.000		0.000		1.390		1.796		82.401		1
194.677		166.671		0		0.000		0		0.000		0.000		1.390		1.796		82.401		1
196.863		187.936		0		0.000		0		0.000		0.000		1.390		1.796		82.401		1
157.385		290.502		0		0.000		0		0.000		0.000		1.390		1.800		70.874		1
87.968		170.007		0		0.000		0		0.000		0.000		1.390		1.764		78.895		1
141.862		182.962		0		0.000		0		0.000		0.000		1.390		1.764		78.895		1
156.793		187.972		0		0.000		0		0.000		0.000		1.390		1.764		78.895		1
189.595		172.129		0		0.000		0		0.000		0.000		1.390		1.764		78.895		1
204.978		192.296		0		0.000		0		0.000		0.000		1.390		1.791		70.823		1
159.674		282.012		0		0.000		0		0.000		0.000		1.390		1.728		64.303		1
104.812		186.843		0		0.000		0		0.000		0.000		1.390		2.099		112.899		2
147.607		174.838		0		0.000		0		0.000		0.000		1.390		2.099		112.899		2
169.470		162.082		0		0.000		0		0.000		0.000		1.390		2.099		112.899		2
163.166		176.366		0		0.000		0		0.000		0.000		1.390		2.099		112.899		2
86.230		205.218		0		0.000		0		0.000		0.000		1.390		1.781		71.896		1
92.100		169.408		0		0.000		0		0.000		0.000		1.390		1.639		63.222		2
107.817		175.445		0		0.000		0		0.000		0.000		1.390		1.639		63.222		2
154.764		178.070		0		0.000		0		0.000		0.000		1.381		1.639		63.222		2
89.846		163.585		0		0.000		0		0.000		0.000		1.390		1.790		85.436		2
102.378		179.395		0		0.000		0		0.000		0.000		1.390		1.790		85.436		2
197.280		172.060		0		0.000		0		0.000		0.000		1.390		1.790		85.436		2
160.087		285.016		0		0.000		0		0.000		0.000		1.390		1.634		66.327		2
88.931		140.568		0		0.000		0		0.000		0.000		1.390		1.632		62.695		1
127.617		180.222		0		0.000		0		0.000		0.000		1.390		1.632		62.695		1
135.107		178.710		0		0.000		0		0.000		0.000		1.390		1.632		62.695		1
207.302		192.498		0		0.000		0		0.000		0.000		1.390		1.780		84.009		2
146.790		178.029		0		0.000		0		0.000		0.000		1.390		1.747		68.011		1
160.096		169.332		0		0.000		0		0.000		0.000		1.390		1.747		68.011		1
198.651		183.319		0		0.000		0		0.000		0.000		1.390		1.747		68.011		1
87.319		164.926		0		0.000		0		0.000		0.000		1.390		1.637		66.698		1
91.652		163.978		0		0.000		0		0.000		0.000		1.390		1.637		66.698		1
93.401		163.054		0		0.000		0		0.000		0.000		1.390		1.637		66.698		1
99.543		186.342		0		0.000		0		0.000		0.000		1.390		1.771		67.216		2
104.890		177.462		0		0.000		0		0.000		0.000		1.390		1.637		66.698		1
143.610		178.184		0		0.000		0		0.000		0.000		1.390		1.637		66.698		1
203.318		174.987		0		0.000		0		0.000		0.000		1.390		1.637		66.698		1
204.441		187.196		0		0.000		0		0.000		0.000		1.390		1.631		67.124		2
211.113		175.211		0		0.000		0		0.000		0.000		1.390		1.640		67.836		1
93.610		306.329		0		0.000		0		0.000		0.000		1.390		1.640		61.260		1
96.644		170.711		0		0.000		0		0.000		0.000		1.390		1.731		76.625		2
145.744		182.138		0		0.000		0		0.000		0.000		1.390		1.731		76.625		2
149.738		176.270		0		0.000		0		0.000		0.000		1.390		1.731		76.625		2
185.513		176.623		0		0.000		0		0.000		0.000		1.390		1.731		76.625		2
156.315		287.073		0		0.000		0		0.000		0.000		1.390		1.799		86.275		1
154.905		290.700		0		0.000		0		0.000		0.000		1.390		1.771		83.095		2
92.797		300.750		0		0.000		0		0.000		0.000		1.390		1.744		71.472		2
90.345		169.563		0		0.000		0		0.000		0.000		1.390		1.753		85.197		1
126.947		176.311		0		0.000		0		0.000		0.000		1.390		1.753		85.197		1
130.491		176.271		0		0.000		0		0.000		0.000		1.390		1.753		85.197		1
185.163		166.078		0		0.000		0		0.000		0.000		1.390		1.753		85.197		1
205.016		174.325		0		0.000		0		0.000		0.000		1.390		1.753		85.197		1
206.414		173.944		0		0.000		0		0.000		0.000		1.390		1.753		85.197		1
207.821		174.646		0		0.000		0		0.000		0.000		1.390		1.753		85.197		1
181.901		165.223		0		0.000		0		0.000		0.000		1.390		1.742		71.278		2
193.089		178.636		0		0.000		0		0.000		0.000		1.390		1.742		71.278		2
165.469		281.711		0		0.000		0		0.000		0.000		1.390		1.937		91.681		2
160.706		256.942		0		0.000		0		0.000		0.000		1.390		1.632		61.519		2
88.422		192.306		0		0.000		0		0.000		0.000		1.390		1.935		98.753		1
88.230		155.863		0		0.000		0		0.000		0.000		1.390		1.817		81.869		1
90.855		159.529		0		0.000		0		0.000		0.000		1.390		1.817		81.869		1
95.630		168.815		0		0.000		0		0.000		0.000		1.390		1.817		81.869		1
108.862		179.464		0		0.000		0		0.000		0.000		1.390		1.817		81.869		1
209.770		163.573		0		0.000		0		0.000		0.000		1.390		1.755		81.539		1
96.962		294.556		0		0.000		0		0.000		0.000		1.390		1.772		80.204		2
85.124		160.870		0		0.000		0		0.000		0.000		1.390		1.779		71.970		2
92.763		154.029		0		0.000		0		0.000		0.000		1.390		1.779		71.970		2
102.781		165.366		0		0.000		0		0.000		0.000		1.390		1.733		70.154		1
180.694		175.599		0		0.000		0		0.000		0.000		1.390		1.779		71.970		2
189.024		176.166		0		0.000		0		0.000		0.000		1.390		1.779		71.970		2
200.368		178.802		0		0.000		0		0.000		0.000		1.390		1.779		71.970		2
84.827		149.963		0		0.000		0		0.000		0.000		1.390		1.748		68.580		2
85.980		156.426		0		0.000		0		0.000		0.000		1.390		1.748		68.580		2
97.775		161.756		0		0.000		0		0.000		0.000		1.390		1.748		68.580		2
100.125		174.993		0		0.000		0		0.000		0.000		1.390		1.748		68.580		2
127.073		172.223		0		0.000		0		0.000		0.000		1.390		1.748		68.580		2
139.505		171.304		0		0.000		0		0.000		0.000		1.390		1.748		68.580		2
152.274		178.177		0		0.000		0		0.000		0.000		1.390		1.748		68.580		2
187.420		179.630		0		0.000		0		0.000		0.000		1.390		1.748		68.580		2
99.962		168.776		0		0.000		0		0.000		0.000		1.390		1.932		87.520		2
109.453		179.860		0		0.000		0		0.000		0.000		1.390		1.932		87.520		2
110.889		179.544		0		0.000		0		0.000		0.000		1.390		1.932		87.520		2
200.337		173.244		0		0.000		0		0.000		0.000		1.390		1.932		87.520		2
88.946		160.635		0		0.000		0		0.000		0.000		1.390		1.633		53.998		1
95.177		166.057		0		0.000		0		0.000		0.000		1.390		1.633		53.998		1
107.305		178.982		0		0.000		0		0.000		0.000		1.390		1.633		53.998		1
113.982		174.151		0		0.000		0		0.000		0.000		1.390		1.633		53.998		1
143.294		171.403		0		0.000		0		0.000		0.000		1.390		1.633		53.998		1
165.139		177.015		0		0.000		0		0.000		0.000		1.390		1.633		53.998		1
94.759		291.702		0		0.000		0		0.000		0.000		1.390		1.816		81.938		2
98.494		166.378		0		0.000		0		0.000		0.000		1.390		1.775		75.468		1
140.696		172.302		0		0.000		0		0.000		0.000		1.390		1.775		75.468		1
143.977		171.664		0		0.000		0		0.000		0.000		1.390		1.775		75.468		1
190.430		176.318		0		0.000		0		0.000		0.000		1.390		1.775		75.468		1
209.279		175.505		0		0.000		0		0.000		0.000		1.390		1.825		88.951		2
86.183		152.902		0		0.000		0		0.000		0.000		1.390		1.935		84.587		2
116.943		161.208		0		0.000		0		0.000		0.000		1.390		1.935		84.587		2
170.238		170.054		0		0.000		0		0.000		0.000		1.390		1.935		84.587		2
187.458		170.928		0		0.000		0		0.000		0.000		1.390		1.935		84.587		2
200.420		167.264		0		0.000		0		0.000		0.000		1.390		1.935		84.587		2
95.403		158.577		0		0.000		0		0.000		0.000		1.390		1.733		78.276		2
114.880		165.128		0		0.000		0		0.000		0.000		1.390		1.733		78.276		2
124.915		173.225		0		0.000		0		0.000		0.000		1.390		1.733		78.276		2
130.609		170.331		0		0.000		0		0.000		0.000		1.390		1.733		78.276		2
192.353		173.137		0		0.000		0		0.000		0.000		1.390		1.733		78.276		2
211.248		180.709		0		0.000		0		0.000		0.000		1.390		1.805		82.952		2
83.557		201.952		0		0.000		0		0.000		0.000		1.390		2.098		115.400		1
91.736		149.223		0		0.000		0		0.000		0.000		1.390		1.403		42.722		2
98.243		158.681		0		0.000		0		0.000		0.000		1.390		1.403		42.722		2
109.865		159.159		0		0.000		0		0.000		0.000		1.390		1.403		42.722		2
202.149		174.310		0		0.000		0		0.000		0.000		1.390		1.403		42.722		2
91.595		154.569		0		0.000		0		0.000		0.000		1.390		1.638		59.108		1
100.171		151.385		0		0.000		0		0.000		0.000		1.390		1.638		59.108		1
106.034		168.511		0		0.000		0		0.000		0.000		1.390		1.638		59.108		1
115.100		169.828		0		0.000		0		0.000		0.000		1.390		1.638		59.108		1
117.374		176.102		0		0.000		0		0.000		0.000		1.390		1.638		59.108		1
125.443		157.545		0		0.000		0		0.000		0.000		1.390		1.638		59.108		1
197.384		175.841		0		0.000		0		0.000		0.000		1.390		1.638		59.108		1
197.761		168.480		0		0.000		0		0.000		0.000		1.390		1.638		59.108		1
153.021		252.248		0		0.000		0		0.000		0.000		1.390		1.938		88.304		2
84.434		183.452		0		0.000		0		0.000		0.000		1.390		1.932		97.915		2
120.937		174.050		0		0.000		0		0.000		0.000		1.390		1.741		75.809		1
198.708		171.957		0		0.000		0		0.000		0.000		1.390		1.741		75.809		1
208.131		170.002		0		0.000		0		0.000		0.000		1.390		1.741		75.809		1
94.146		169.687		0		0.000		0		0.000		0.000		1.390		1.730		82.006		1
103.110		170.505		0		0.000		0		0.000		0.000		1.390		1.934		100.947		2
146.418		167.438		0		0.000		0		0.000		0.000		1.390		1.730		82.006		1
199.015		163.870		0		0.000		0		0.000		0.000		1.390		1.730		82.006		1
90.030		155.404		0		0.000		0		0.000		0.000		1.390		1.806		72.713		2
161.472		155.219		0		0.000		0		0.000		0.000		1.390		1.806		72.713		2
188.762		165.186		0		0.000		0		0.000		0.000		1.390		1.806		72.713		2
168.958		255.391		0		0.000		0		0.000		0.000		1.390		1.640		60.207		2
85.188		189.691		0		0.000		0		0.000		0.000		1.390		1.799		84.348		1
90.119		298.416		0		0.000		0		0.000		0.000		1.390		1.755		70.616		1
97.596		172.792		0		0.000		0		0.000		0.000		1.390		1.768		82.929		2
192.715		175.230		0		0.000		0		0.000		0.000		1.390		1.768		82.929		2
193.074		170.189		0		0.000		0		0.000		0.000		1.390		1.768		82.929		2
197.474		159.602		0		0.000		0		0.000		0.000		1.390		1.768		82.929		2
170.226		274.551		0		0.000		0		0.000		0.000		1.390		1.789		81.527		2
92.752		288.594		0		0.000		0		0.000		0.000		1.390		1.636		57.977		2
90.436		270.730		0		0.000		0		0.000		0.000		1.390		1.755		65.846		1
97.122		165.808		0		0.000		0		0.000		0.000		1.390		1.738		79.655		2
111.171		168.868		0		0.000		0		0.000		0.000		1.390		1.738		79.655		2
126.981		169.101		0		0.000		0		0.000		0.000		1.390		1.738		79.655		2
142.043		172.371		0		0.000		0		0.000		0.000		1.390		1.738		79.655		2
209.385		179.162		0		0.000		0		0.000		0.000		1.390		1.937		100.308		1
214.161		178.048		0		0.000		0		0.000		0.000		1.390		1.781		83.773		2
88.783		151.929		0		0.000		0		0.000		0.000		1.390		1.834		89.891		1
103.773		156.599		0		0.000		0		0.000		0.000		1.390		1.834		89.891		1
178.573		169.596		0		0.000		0		0.000		0.000		1.390		1.834		89.891		1
185.473		170.759		0		0.000		0		0.000		0.000		1.390		1.834		89.891		1
195.719		172.245		0		0.000		0		0.000		0.000		1.390		1.834		89.891		1
205.290		157.965		0		0.000		0		0.000		0.000		1.390		1.834		89.891		1
113.136		161.715		0		0.000		0		0.000		0.000		1.390		1.938		96.797		1
147.481		158.233		0		0.000		0		0.000		0.000		1.390		1.938		96.797		1
203.054		169.189		0		0.000		0		0.000		0.000		1.390		1.938		96.797		1
205.481		169.428		0		0.000		0		0.000		0.000		1.390		1.938		96.797		1
99.869		158.677		0		0.000		0		0.000		0.000		1.390		1.766		66.892		1
153.251		157.553		0		0.000		0		0.000		0.000		1.390		1.766		66.892		1
194.973		162.639		0		0.000		0		0.000		0.000		1.390		1.766		66.892		1
95.254		152.030		0		0.000		0		0.000		0.000		1.390		1.931		96.529		1
174.474		162.873		0		0.000		0		0.000		0.000		1.390		1.931		96.529		1
151.350		144.806		0		0.000		0		0.000		0.000		1.390		1.931		96.529		1
201.861		155.709		0		0.000		0		0.000		0.000		1.390		1.931		96.529		1
207.409		161.452		0		0.000		0		0.000		0.000		1.390		1.931		96.529		1
84.684		142.070		0		0.000		0		0.000		0.000		1.390		1.641		61.498		2
96.790		155.919		0		0.000		0		0.000		0.000		1.390		1.641		61.498		2
102.223		157.553		0		0.000		0		0.000		0.000		1.390		1.641		61.498		2
123.786		162.353		0		0.000		0		0.000		0.000		1.390		1.641		61.498		2
118.760		162.963		0		0.000		0		0.000		0.000		1.390		1.641		61.498		2
143.056		168.375		0		0.000		0		0.000		0.000		1.390		1.641		61.498		2
172.170		162.660		0		0.000		0		0.000		0.000		1.390		1.641		61.498		2
194.313		171.092		0		0.000		0		0.000		0.000		1.390		1.641		61.498		2
98.555		155.993		0		0.000		0		0.000		0.000		1.390		1.938		100.958		2
99.750		162.418		0		0.000		0		0.000		0.000		1.390		1.938		100.958		2
119.235		169.881		0		0.000		0		0.000		0.000		1.390		1.938		100.958		2
175.195		172.391		0		0.000		0		0.000		0.000		1.390		1.755		72.820		2
208.518		153.481		0		0.000		0		0.000		0.000		1.390		1.938		100.958		2
89.434		147.159		0		0.000		0		0.000		0.000		1.390		1.635		71.362		2
100.482		154.690		0		0.000		0		0.000		0.000		1.390		1.635		71.362		2
156.046		168.450		0		0.000		0		0.000		0.000		1.390		1.635		71.362		2
190.960		168.708		0		0.000		0		0.000		0.000		1.390		1.635		71.362		2
204.443		148.207		0		0.000		0		0.000		0.000		1.390		1.635		71.362		2
174.347		117.914		0		0.000		0		0.000		0.000		1.390		1.784		73.977		2
211.623		156.012		0		0.000		0		0.000		0.000		1.390		1.806		73.119		2
203.677		162.117		0		0.000		0		0.000		0.000		1.390		1.808		75.902		2
87.440		148.501		0		0.000		0		0.000		0.000		1.390		1.735		67.812		2
108.378		168.075		0		0.000		0		0.000		0.000		1.390		1.735		67.812		2
133.960		162.050		0		0.000		0		0.000		0.000		1.390		1.735		67.812		2
148.494		158.830		0		0.000		0		0.000		0.000		1.366		1.735		74.549		1
212.607		166.618		0		0.000		0		0.000		0.000		1.390		1.641		73.032		1
92.324		159.081		0		0.000		0		0.000		0.000		1.390		1.641		65.756		1
103.791		160.634		0		0.000		0		0.000		0.000		1.390		1.641		65.756		1
108.341		162.741		0		0.000		0		0.000		0.000		1.390		1.641		65.756		1
110.802		161.184		0		0.000		0		0.000		0.000		1.390		1.641		65.756		1
113.654		154.801		0		0.000		0		0.000		0.000		1.390		1.641		65.756		1
121.548		161.881		0		0.000		0		0.000		0.000		1.390		1.641		65.756		1
208.773		156.704		0		0.000		0		0.000		0.000		1.390		1.641		65.756		1
89.142		180.177		0		0.000		0		0.000		0.000		1.390		1.635		69.761		2
86.432		193.364		0		0.000		0		0.000		0.000		1.390		1.751		82.930		1
83.620		195.046		0		0.000		0		0.000		0.000		1.390		1.928		89.567		2
118.915		152.046		0		0.000		0		0.000		0.000		1.390		1.801		84.948		2
149.566		166.553		0		0.000		0		0.000		0.000		1.390		1.801		84.948		2
152.935		165.667		0		0.000		0		0.000		0.000		1.390		1.801		84.948		2
196.823		162.787		0		0.000		0		0.000		0.000		1.390		1.801		84.948		2
187.907		143.440		0		0.000		0		0.000		0.000		1.390		1.735		81.059		1
85.350		168.735		0		0.000		0		0.000		0.000		1.390		1.928		90.330		2
95.745		147.378		0		0.000		0		0.000		0.000		1.390		1.764		75.280		1
93.627		148.815		0		0.000		0		0.000		0.000		1.390		1.764		75.280		1
93.629		158.235		0		0.000		0		0.000		0.000		1.390		1.764		75.280		1
134.579		149.797		0		0.000		0		0.000		0.000		1.390		1.764		75.280		1
97.427		150.521		0		0.000		0		0.000		0.000		1.390		1.734		72.122		1
188.122		147.852		0		0.000		0		0.000		0.000		1.390		1.734		72.122		1
149.858		144.364		0		0.000		0		0.000		0.000		1.390		1.734		72.122		1
85.611		176.878		0		0.000		0		0.000		0.000		1.390		1.932		99.762		1
88.437		132.156		0		0.000		0		0.000		0.000		1.390		1.831		82.474		1
98.938		144.626		0		0.000		0		0.000		0.000		1.390		1.831		82.474		1
122.962		168.064		0		0.000		0		0.000		0.000		1.390		1.831		82.474		1
140.031		165.514		0		0.000		0		0.000		0.000		1.390		1.831		82.474		1
143.680		145.569		0		0.000		0		0.000		0.000		1.390		1.831		82.474		1
135.815		147.931		0		0.000		0		0.000		0.000		1.390		1.831		82.474		1
201.251		161.436		0		0.000		0		0.000		0.000		1.390		1.831		82.474		1
91.001		282.260		0		0.000		0		0.000		0.000		1.390		1.729		74.063		2
115.767		163.406		0		0.000		0		0.000		0.000		1.390		1.937		89.641		2
128.688		157.630		0		0.000		0		0.000		0.000		1.390		1.937		89.641		2
198.087		157.075		0		0.000		0		0.000		0.000		1.390		1.937		89.641		2
171.876		280.644		0		0.000		0		0.000		0.000		1.390		1.635		70.750		1
85.161		145.590		0		0.000		0		0.000		0.000		1.390		1.764		79.706		2
106.924		162.223		0		0.000		0		0.000		0.000		1.390		1.764		79.706		2
130.092		156.315		0		0.000		0		0.000		0.000		1.390		1.764		79.706		2
161.686		157.797		0		0.000		0		0.000		0.000		1.390		1.764		79.706		2
176.681		162.961		0		0.000		0		0.000		0.000		1.390		1.764		79.706		2
190.376		156.690		0		0.000		0		0.000		0.000		1.390		1.764		79.706		2
178.717		271.420		0		0.000		0		0.000		0.000		1.390		1.814		75.713		2
171.676		276.492		0		0.000		0		0.000		0.000		1.390		1.825		84.210		2
93.210		286.148		0		0.000		0		0.000		0.000		1.390		1.929		93.620		2
92.167		133.984		0		0.000		0		0.000		0.000		1.390		1.930		89.554		1
92.505		142.686		0		0.000		0		0.000		0.000		1.390		1.930		89.554		1
109.252		156.464		0		0.000		0		0.000		0.000		1.390		1.930		89.554		1
147.471		147.127		0		0.000		0		0.000		0.000		1.390		1.930		89.554		1
159.244		163.466		0		0.000		0		0.000		0.000		1.390		1.747		68.542		1
162.764		156.194		0		0.000		0		0.000		0.000		1.390		1.930		89.554		1
195.791		155.598		0		0.000		0		0.000		0.000		1.390		1.930		89.554		1
205.485		153.656		0		0.000		0		0.000		0.000		1.390		1.930		89.554		1
85.310		268.318		0		0.000		0		0.000		0.000		1.390		1.802		81.616		2
87.751		134.828		0		0.000		0		0.000		0.000		1.390		1.641		54.621		1
94.692		136.955		0		0.000		0		0.000		0.000		1.390		1.641		54.621		1
135.014		147.363		0		0.000		0		0.000		0.000		1.390		1.641		54.621		1
154.894		149.255		0		0.000		0		0.000		0.000		1.390		1.641		54.621		1
170.741		151.060		0		0.000		0		0.000		0.000		1.390		1.751		65.798		2
87.086		141.558		0		0.000		0		0.000		0.000		1.390		1.937		94.163		1
88.766		144.570		0		0.000		0		0.000		0.000		1.390		1.937		94.163		1
119.637		153.014		0		0.000		0		0.000		0.000		1.390		1.937		94.163		1
192.291		146.524		0		0.000		0		0.000		0.000		1.390		1.937		94.163		1
180.716		250.373		0		0.000		0		0.000		0.000		1.390		1.755		81.156		1
183.921		267.639		0		0.000		0		0.000		0.000		1.390		1.743		71.957		2
91.416		145.444		0		0.000		0		0.000		0.000		1.390		1.635		64.659		2
142.692		156.905		0		0.000		0		0.000		0.000		1.390		1.635		64.659		2
146.234		154.671		0		0.000		0		0.000		0.000		1.390		1.635		64.659		2
193.003		153.830		0		0.000		0		0.000		0.000		1.390		1.635		64.659		2
181.216		254.447		0		0.000		0		0.000		0.000		1.390		1.808		77.870		1
86.659		272.834		0		0.000		0		0.000		0.000		1.390		1.769		84.155		1
93.761		144.652		0		0.000		0		0.000		0.000		1.390		1.735		81.206		1
108.410		150.274		0		0.000		0		0.000		0.000		1.390		1.735		81.206		1
121.321		157.243		0		0.000		0		0.000		0.000		1.390		1.735		81.206		1
156.277		160.948		0		0.000		0		0.000		0.000		1.390		1.735		81.206		1
195.046		149.490		0		0.000		0		0.000		0.000		1.390		1.735		81.206		1
215.278		168.123		0		0.000		0		0.000		0.000		1.390		1.766		81.110		1
114.924		160.965		0		0.000		0		0.000		0.000		1.390		1.641		59.227		2
